mass,bin,nevt_ASYM,nevtup_ASYM,nevtdown_ASYM,nevtupup_ASYM,nevtdowndown_ASYM,nevtobs_ASYM,nevtobs_TOY,nevtobserr_TOY
6.84,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.992522806,0.06017148774
6.84,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.951519658,0.0375942516
6.84,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.2203436264999996,0.013382996035500002
6.84,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.92968801,0.03534651432
6.84,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.926661283,0.045812251485000004
6.84,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9671823280000003,0.05733728736
6.84,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9288168910000003,0.051339461355
6.84,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8433031000000004,0.06374860434
6.84,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9262186135,0.06350767605
6.9,Lxy0.2_11.0_pt0_Inf_2isomu,24.6564,34.9751034,17.14359492,47.63123352,12.3282,25.581015000000004,29.196629496,0.80285429988
6.9,Lxy0.2_11.0_pt0_Inf_012isomu,75.9375,151.60921875,44.9398125,196.2225,32.3341875,92.42353125,146.992978125,0.94885425
6.9,Lxy0.2_11.0_pt25_Inf_2isomu,6.259590239999999,9.52839294,4.04093214,13.910470319999998,1.95642546,7.57014642,8.854661442000001,0.14559253296
6.9,Lxy0.2_11.0_pt25_Inf_012isomu,55.6875,94.5351,32.7999375,124.4838375,23.49455625,48.94374375,85.407361875,1.06926125625
6.9,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.0595583655,0.049351682835
6.9,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.90922084,0.06996274463999999
6.9,Lxy1.0_11.0_pt0_Inf_012isomu,4.509,7.115201999999999,2.9331045,10.889685899999998,2.0781981,4.490963999999999,4.80145374,0.043385958719999985
6.9,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.960859606,0.06345380022000001
6.9,Lxy1.0_11.0_pt25_Inf_012isomu,4.0779,6.581322809999999,2.62168191,10.195565579999998,1.83179268,3.61628172,6.119826867,0.08046186048
6.9,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.95323006,0.0543177552
6.9,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9224270530000003,0.033859790055
6.9,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.87520498,0.03538245198
6.9,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.948987223,0.037080691830000005
6.9,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.7950082660000004,0.06688325231999999
6.9,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.977521612,0.0592644684
6.9,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9355339195,0.091735555275
6.9,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.990359236,0.05285987772
6.9,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.872963548,0.05648347341
6.9,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.09899859,0.09684392214
6.9,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.956069935,0.048095848709999986
6.96,Lxy0.2_11.0_pt0_Inf_2isomu,24.8436,35.2406466,17.27375508,47.95560108,12.4218,17.65883088,21.9871325592,0.32198796216
6.96,Lxy0.2_11.0_pt0_Inf_012isomu,130.21875,167.85196875,81.33463125,204.93826875,53.923584375,140.55811874999998,160.947770625,0.9039928865625
6.96,Lxy0.2_11.0_pt25_Inf_2isomu,6.4515999000000015,9.82073358,4.27090218,14.34666222,2.8730027999999996,7.0875840000000006,8.046875838,0.0931542681
6.96,Lxy0.2_11.0_pt25_Inf_012isomu,55.125,92.6982,32.3418375,122.1129,23.2572375,53.8736625,83.92395375,0.56569275
6.96,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.932782108,0.02509986108
6.96,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9598230025,0.037945052145000005
6.96,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9665096980000003,0.02596313364
6.96,Lxy1.0_11.0_pt0_Inf_012isomu,4.4649,7.09874451,2.90441745,10.86935256,2.05787241,4.30505658,4.61447415,0.050757429689999994
6.96,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.003427476,0.0307334256
6.96,Lxy1.0_11.0_pt25_Inf_012isomu,4.0428,6.524674919999999,2.60639316,10.13004396,1.8002588399999997,3.0005661599999995,3.6444912156,0.030494355264
6.96,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.90998956,0.05148963432
6.96,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.985748038,0.03453130044
6.96,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.049954254,0.06610665294
6.96,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8916134065,0.047263822515000005
6.96,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.5015878419999997,0.07061173650000001
6.96,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9006592615,0.037596690495
6.96,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.96504913,0.050791636560000006
6.96,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8790646885,0.020772362519999997
6.96,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9580729960000003,0.056362358220000006
6.96,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8017322515000003,0.8069941971
7.0,Lxy0.2_11.0_pt0_Inf_2isomu,25.2657,35.83939545,17.56724121,48.80827926,12.63285,12.923405549999998,15.544317673799998,0.246735225234
7.0,Lxy0.2_11.0_pt0_Inf_012isomu,128.25,165.57075,79.4637,201.724425,52.09515,142.4601,160.468965,1.0973749725
7.0,Lxy0.2_11.0_pt25_Inf_2isomu,6.401142480000002,9.717948000000002,4.307019960000001,14.296816440000002,3.0506734800000004,6.552945720000001,7.142374200000001,0.057007706028
7.0,Lxy0.2_11.0_pt25_Inf_012isomu,80.4375,102.477375,58.06783125,125.79620625,38.33651250000001,77.72675625000002,93.9349125,1.66102633125
7.0,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.99829627,0.0444848655
7.0,Lxy1.0_11.0_pt0_Inf_012isomu,4.11345,6.572881755000001,2.633842035,10.16680302,1.831719285,4.354086825,4.754942527500001,0.10279593819
7.0,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.002754846,0.05038921164
7.0,Lxy1.0_11.0_pt25_Inf_012isomu,3.65289093,5.9390861400000015,2.29383648,9.34127064,1.56973518,3.00811329,3.5965565766000003,0.06111087489
7.0,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9171194380000003,0.05984811906
7.0,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8364144445,0.13055786289000001
7.0,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.873917374,0.027872441939999996
7.0,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9263725855000002,0.04036722417
7.0,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.959302948,0.04832577498
7.0,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.0011452380000003,0.047066353425000006
7.0,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.977329432,0.06495991488
7.0,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9985854535,0.033004090665
7.0,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.847857766,0.10139320710000001
7.0,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.951412282,0.036883607670000006
7.0,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.971813866,0.060370272120000006
7.0,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.063118968,0.049141318590000004
7.07,Lxy0.2_11.0_pt0_Inf_2isomu,24.1875,34.30996875,16.911900000000006,46.68913125,12.09375,14.036006250000002,16.215928875,0.32992475625
7.07,Lxy0.2_11.0_pt0_Inf_012isomu,123.75,159.51375,77.8635,193.705875,51.244875,114.233625,137.9156625,1.1858925375
7.07,Lxy0.2_11.0_pt25_Inf_2isomu,6.401142480000002,9.74398956,4.307019960000001,14.300627400000002,3.0506734800000004,6.883228920000001,7.481930736,0.09424122984
7.07,Lxy0.2_11.0_pt25_Inf_012isomu,77.4846,97.94828286,56.88144486,122.41791954,37.53354024,80.16556716,91.918431288,0.8535703536
7.07,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.930917962,0.02801580822
7.07,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9683299555,0.04845460347
7.07,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8587159360000003,0.0525439338
7.07,Lxy1.0_11.0_pt0_Inf_012isomu,4.06035,6.544878165,2.610399015,10.14843879,1.82390922,4.20733467,4.5732940155,0.058865330159999986
7.07,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.976695238,0.032747856359999994
7.07,Lxy1.0_11.0_pt25_Inf_012isomu,3.6036,5.92323732,2.2799977200000003,9.34521588,1.56252096,3.0378347999999997,3.5656180560000004,0.06265903644000001
7.07,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.87184183,0.07550944379999999
7.07,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.902256721,0.034770919365
7.07,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.768987094,0.01378949154
7.07,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.786816214,0.050161575555
7.07,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.911853706,0.06509482524
7.07,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.949795576,0.051372372869999995
7.07,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9219623739999996,0.0315867048
7.07,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9040081525,0.040261945815
7.07,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8945575060000004,0.033059764500000005
7.07,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9451956625,0.037296252630000006
7.14,Lxy0.2_11.0_pt0_Inf_2isomu,23.3436,33.1128966,16.37786976,45.20721576,11.76284004,20.10817704,22.9165988688,0.39228452928
7.14,Lxy0.2_11.0_pt0_Inf_012isomu,119.25,153.47475,76.7016,188.093025,50.311575,75.843,109.55461725,1.1895426000000002
7.14,Lxy0.2_11.0_pt25_Inf_2isomu,6.3282,9.63278604,4.29431652,14.231488979999998,3.11474004,7.15339728,7.53878466,0.08833660943999999
7.14,Lxy0.2_11.0_pt25_Inf_012isomu,52.59375,85.71729375,30.709490625,113.25538125,21.9841875,49.38553125,77.0966521875,0.4786036509375
7.14,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.951385132,0.05781773736
7.14,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.932127289,0.051325603875
7.14,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.987207484,0.06479829150000001
7.14,Lxy1.0_11.0_pt0_Inf_012isomu,4.02525,6.496350975,2.55442365,10.074798225,1.729649925,4.61374155,5.4193148325,0.07599994019999999
7.14,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.922615786,0.05992614414
7.14,Lxy1.0_11.0_pt25_Inf_012isomu,3.5685,5.886954449999998,2.23066935,9.2902329,1.50555015,4.25329515,4.853124315,0.04840420455
7.14,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.7050872439999996,0.06652848803999999
7.14,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9467738755,0.05463272997
7.14,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8883308739999998,0.06999503087999999
7.14,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9358611100000003,0.0386007804
7.14,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.973485832,0.05499826458
7.14,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9400376005,0.048602993985
7.14,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8529505360000003,0.06438587322
7.14,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.018544074,0.05332108099499999
7.14,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.885928624,0.05019203496
7.14,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9373623369999997,0.047234567835
7.21,Lxy0.2_11.0_pt0_Inf_2isomu,31.81108125,41.1620625,25.3183125,52.75018125,20.875725000000006,31.912481250000006,33.971851875,0.1675419525
7.21,Lxy0.2_11.0_pt0_Inf_012isomu,70.3125,131.2734375,40.90078125,170.12109375000003,29.390625,43.47421875,79.764609375,5.42898984375
7.21,Lxy0.2_11.0_pt25_Inf_2isomu,6.8969800800000005,10.470708,4.674178800000001,15.31187064,3.34104552,7.23300084,7.81607556,0.11229457932
7.21,Lxy0.2_11.0_pt25_Inf_012isomu,45.5625,68.8084875,30.28539375,93.32566875,21.715087500000006,36.2313,41.200072875,0.7554171375
7.21,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.99743146,0.07197102563999999
7.21,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.714872797,0.07468257887999999
7.21,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.93545341,0.05032194864
7.21,Lxy1.0_11.0_pt0_Inf_012isomu,3.58605,5.901562485,2.25992871,9.3022137,1.5409256850000002,4.22006364,4.7101690935,0.063402439815
7.21,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8392096660000004,0.04168268892
7.21,Lxy1.0_11.0_pt25_Inf_012isomu,3.10275,5.217584400000001,1.883058975,8.388905175,1.151430525,3.81824415,3.999879135,0.04627844707499999
7.21,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.969142564,0.0484908576
7.21,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9199635010000002,0.041049512595
7.21,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.7955848060000004,0.07351499975999999
7.21,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8987923510000004,0.042412934655
7.21,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8308114,0.06385449552
7.21,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9786460795000003,0.03716576136
7.21,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.946234708,0.04659058176
7.21,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.958648966,0.048777944670000004
7.21,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.88721623,0.03478246602
7.21,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.3682240855,0.037590724080000006
7.28,Lxy0.2_11.0_pt0_Inf_2isomu,33.824287500000004,42.48676875,28.044825,53.48184375,24.5744625,38.5230375,40.26358875,0.9275802375
7.28,Lxy0.2_11.0_pt0_Inf_012isomu,68.625,127.024875,39.9191625,164.98136250000005,28.68525,76.28354999999998,117.50315625,2.7014642999999996
7.28,Lxy0.2_11.0_pt25_Inf_2isomu,6.8969800800000005,10.443333599999999,4.674178800000001,15.28654932,3.34104552,7.575180840000002,7.102151208,0.20904871175999998
7.28,Lxy0.2_11.0_pt25_Inf_012isomu,45.0,67.779,29.9115,91.854,21.447000000000006,45.14400000000001,51.038999999999994,1.5153569999999998
7.28,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.94496632,0.0660686013
7.28,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9474667494999998,0.035705529405
7.28,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.896882884,0.04620564522
7.28,Lxy1.0_11.0_pt0_Inf_012isomu,3.58241715,5.9030127,2.1832083,9.2952288,1.34354025,4.1451696,4.52293101,0.040334398650000006
7.28,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9538066,0.03211250928
7.28,Lxy1.0_11.0_pt25_Inf_012isomu,3.0321,5.1591181499999985,1.85079384,8.36344143,1.23163902,3.8750238,4.179173751,0.05350292055
7.28,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.926632348,0.06814337658
7.28,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8955974319999997,0.04772516112
7.28,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.885928624,0.0357224184
7.28,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.95279803,0.060070058685
7.28,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9511737339999997,0.040176958619999995
7.28,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.924428689,0.037930039875
7.28,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.837845188,0.0465671358
7.28,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8776596939999997,0.06325285239
7.28,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.954844372,0.043716529860000006
7.28,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.030399918,0.070433914005
7.35,Lxy0.2_11.0_pt0_Inf_2isomu,32.14011636,40.8196665,26.24871654,51.59987784,22.4707092,35.99451138,37.733604228000004,1.0761273561
7.35,Lxy0.2_11.0_pt0_Inf_012isomu,66.375,122.461875,39.094875,159.5124,28.0036125,114.0256125,139.10938875000002,1.1609850375
7.35,Lxy0.2_11.0_pt25_Inf_2isomu,6.8202,10.29986604,4.63568994,15.11151714,3.4101,7.1639380799999985,7.543141200000001,0.07894108692000001
7.35,Lxy0.2_11.0_pt25_Inf_012isomu,50.0625,80.39536875,29.26153125,106.633125,21.12136875,65.83719375,70.08850125000001,1.9417741875
7.35,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.974965618,0.0693250914
7.35,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8478083725,0.08224529859
7.35,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.968335408,0.08509499783999999
7.35,Lxy1.0_11.0_pt0_Inf_012isomu,4.55265,7.229152935,2.907777555,11.00193399,1.920763035,4.99972023,6.5525836185,0.08953924387500001
7.35,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9826720360000003,0.06153276894
7.35,Lxy1.0_11.0_pt25_Inf_012isomu,3.80565,6.096270735,2.46301668,9.46541268,1.70949798,4.2410163600000015,4.8816975375,0.06705707526
7.35,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.86569207,0.03993289002
7.35,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8775442150000003,0.05197902255
7.35,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.002735628,0.05183651922
7.35,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.956069935,0.04472771121
7.35,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9696998860000003,0.07757557098000001
7.35,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9049704775,0.06103065150000001
7.35,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.958745626,0.037153775039999996
