mass,stheta_sq,ctau,BRbrULobs,BRULobs,theta_sq_inflaton,BRULobs_inflaton,BRtheory,excl
1.66,4.229447423573025e-06,0.2,2.2120826983375785e-08,1.6999112801751528e-07,9.316722986795054e-06,1.973815807137141e-07,3.6313550497431734e-05,True
1.66,1.69177896942921e-06,0.5,9.460102166911238e-09,7.269770880278228e-08,3.7266891947180216e-06,8.441139749528557e-08,1.4525420198972694e-05,True
1.66,8.458894847146051e-07,1.0,4.787936291933229e-09,3.6793682792844725e-08,1.8633445973590108e-06,4.272220176797922e-08,7.262710099486347e-06,True
1.66,1.0573618558932562e-06,0.8,6.091906817439977e-09,4.6814258456632895e-08,2.3291807466987635e-06,5.4357379951961225e-08,9.078387624357933e-06,True
1.66,4.2294474235730253e-07,2.0,1.8793071224977444e-09,1.444184423506529e-08,9.316722986795054e-07,1.6768840096435593e-08,3.6313550497431735e-06,True
1.66,1.6917789694292102e-07,5.0,7.663929553458606e-10,5.88947253562572e-09,3.726689194718022e-07,6.8384357007857104e-09,1.4525420198972695e-06,True
1.66,1.0573618558932565e-07,8.0,6.16610498165099e-10,4.7384446435614795e-09,2.3291807466987643e-07,5.501944158957684e-09,9.078387624357937e-07,True
1.66,8.458894847146051e-08,10.0,6.044410663843023e-10,4.644926646367951e-09,1.863344597359011e-07,5.393357726674365e-09,7.262710099486348e-07,True
1.66,4.2294474235730256e-08,20.0,7.179771062001164e-10,5.517412991179392e-09,9.316722986795054e-08,6.406426678556774e-09,3.631355049743174e-07,True
1.66,1.6917789694292104e-08,50.0,1.293537285705991e-09,9.94039971901266e-09,3.7266891947180214e-08,1.154208359193143e-08,1.4525420198972695e-07,True
1.66,1.0573618558932564e-08,80.0,1.9026838027415833e-09,1.4621486173720722e-08,2.3291807466987643e-08,1.6977427510542473e-08,9.078387624357937e-08,True
1.66,8.458894847146052e-09,100.0,2.312120809265209e-09,1.7767872095159013e-08,1.8633445973590107e-08,2.06307865649331e-08,7.262710099486347e-08,True
1.67,8.404809802051231e-06,0.1,9.625596393730221e-08,7.244366437238367e-07,1.879859795623073e-05,8.458601300992351e-07,7.307661744496824e-05,True
1.67,4.202404901025616e-06,0.2,3.20157393718071e-08,2.409551972484156e-07,9.399298978115364e-06,2.813419175553576e-07,3.653830872248412e-05,True
1.67,1.6809619604102466e-06,0.5,1.3804627717512253e-08,1.0389567318702097e-07,3.7597195912461454e-06,1.213097216990344e-07,1.4615323488993649e-05,True
1.67,8.404809802051233e-07,1.0,6.60602791356816e-09,4.971794467892404e-08,1.8798597956230727e-06,5.805121471797453e-08,7.307661744496824e-06,True
1.67,1.050601225256404e-06,0.8,8.863392665923439e-09,6.670720620584549e-08,2.3498247445288407e-06,7.788806185975154e-08,9.134577180621029e-06,True
1.67,4.202404901025617e-07,2.0,2.0702330541771433e-09,1.5580880645183964e-08,9.399298978115364e-07,1.8192406256329625e-08,3.653830872248412e-06,True
1.67,1.6809619604102469e-07,5.0,7.840203568800015e-10,5.900653348807261e-09,3.759719591246146e-07,6.889667236649709e-09,1.461532348899365e-06,True
1.67,1.0506012252564041e-07,8.0,6.195296914395053e-10,4.662672233442479e-09,2.349824744528841e-07,5.444186977782463e-09,9.13457718062103e-07,True
1.67,8.404809802051234e-08,10.0,6.043936949622893e-10,4.548756481744094e-09,1.879859795623073e-07,5.311177703076752e-09,7.307661744496824e-07,True
1.67,4.202404901025617e-08,20.0,7.10264203667229e-10,5.3455536136651796e-09,9.399298978115365e-08,6.241526728776223e-09,3.653830872248412e-07,True
1.67,1.6809619604102466e-08,50.0,1.273685133477149e-09,9.585942995263652e-09,3.759719591246145e-08,1.1192651640891544e-08,1.4615323488993646e-07,True
1.67,1.050601225256404e-08,80.0,1.872242216378052e-09,1.4090772270011797e-08,2.349824744528841e-08,1.6452539457756173e-08,9.134577180621029e-08,True
1.67,8.404809802051233e-09,100.0,2.2744835881066566e-09,1.7118100420730324e-08,1.8798597956230733e-08,1.9987280840048832e-08,7.307661744496826e-08,True
1.68,8.353659592404859e-06,0.1,2.9734906223832324e-07,2.187473261134941e-06,1.8963749938871343e-05,2.5739668456509988e-06,7.352180753174223e-05,True
1.68,4.1768297962024295e-06,0.2,1.319219016556967e-07,9.704945099124556e-07,9.481874969435671e-06,1.1419662753294234e-06,3.6760903765871115e-05,True
1.68,1.670731918480972e-06,0.5,3.09646022509783e-08,2.277936878489474e-07,3.792749987774269e-06,2.680414021918386e-07,1.4704361506348447e-05,True
1.68,8.353659592404859e-07,1.0,7.914899930915873e-09,5.822662373006075e-08,1.8963749938871349e-06,6.851439131997084e-08,7.352180753174225e-06,True
1.68,1.0442074490506074e-06,0.8,1.2633482708624402e-08,9.293927282668514e-08,2.3704687423589183e-06,1.0936024278106284e-07,9.19022594146778e-06,True
1.68,4.1768297962024297e-07,2.0,1.773002030923505e-09,1.3043237820856508e-08,9.481874969435672e-07,1.5347781528267462e-08,3.6760903765871116e-06,True
1.68,1.670731918480972e-07,5.0,6.788173313390207e-10,4.993776507386299e-09,3.792749987774269e-07,5.876101615950335e-09,1.4704361506348448e-06,True
1.68,1.0442074490506074e-07,8.0,5.501104218990847e-10,4.046933356767847e-09,2.3704687423589186e-07,4.761965538941031e-09,9.190225941467781e-07,True
1.68,8.35365959240486e-08,10.0,5.41991267735272e-10,3.987204119679695e-09,1.8963749938871345e-07,4.6916830451101506e-09,7.352180753174224e-07,True
1.68,4.17682979620243e-08,20.0,6.70654313967011e-10,4.933724586936187e-09,9.481874969435673e-08,5.805439425466662e-09,3.676090376587112e-07,True
1.68,1.6707319184809726e-08,50.0,1.216170000709529e-09,8.946856389996995e-09,3.792749987774269e-08,1.0527631185171522e-08,1.4704361506348447e-07,True
1.68,1.0442074490506077e-08,80.0,1.7919492021479791e-09,1.3182624271634896e-08,2.3704687423589185e-08,1.5511795465905444e-08,9.19022594146778e-08,True
1.68,8.353659592404861e-09,100.0,2.1789236665899543e-09,1.6029434304721105e-08,1.8963749938871343e-08,1.8861593962289676e-08,7.352180753174222e-08,True
1.69,8.302509382758485e-06,0.1,2.418450817266484e-07,1.7399523797265336e-06,1.9128901921511963e-05,2.0626995238179605e-06,7.3962652121167e-05,True
1.69,4.1512546913792425e-06,0.2,8.184779509354861e-08,5.88853264377539e-07,9.564450960755982e-06,6.980807993268775e-07,3.69813260605835e-05,True
1.69,1.6605018765516974e-06,0.5,2.8921559767462746e-08,2.080759153071298e-07,3.825780384302393e-06,2.4667232070423645e-07,1.4792530424233402e-05,True
1.69,8.302509382758487e-07,1.0,7.736999234021586e-09,5.5663775062393095e-08,1.912890192151197e-06,6.598895673981264e-08,7.396265212116703e-06,True
1.69,1.0378136728448106e-06,0.8,1.2558336366563049e-08,9.03508439799706e-08,2.3911127401889954e-06,1.0711019739708465e-07,9.245331515145875e-06,True
1.69,4.151254691379245e-07,2.0,1.625704812061569e-09,1.1696119417787284e-08,9.564450960755985e-07,1.3865655310279022e-08,3.6981326060583514e-06,True
1.69,1.6605018765516977e-07,5.0,6.41264158034413e-10,4.6135695207828766e-09,3.825780384302393e-07,5.469349485941437e-09,1.4792530424233402e-06,True
1.69,1.0378136728448109e-07,8.0,5.28659379344883e-10,3.803435400003533e-09,2.391112740188996e-07,4.508942014661749e-09,9.245331515145878e-07,True
1.69,8.302509382758488e-08,10.0,5.24357671018749e-10,3.772486796105908e-09,1.912890192151197e-07,4.472252694157187e-09,7.396265212116702e-07,True
1.69,4.151254691379244e-08,20.0,6.574588655436879e-10,4.73008220596366e-09,9.564450960755984e-08,5.607474335242731e-09,3.698132606058351e-07,True
1.69,1.6605018765516973e-08,50.0,1.1995744621458439e-09,8.630328246364554e-09,3.825780384302393e-08,1.0231184583894617e-08,1.4792530424233402e-07,True
1.69,1.0378136728448109e-08,80.0,1.7701335106856631e-09,1.2735210459365028e-08,2.391112740188996e-08,1.5097489365991965e-08,9.245331515145877e-08,True
1.69,8.302509382758486e-09,100.0,2.153191025596235e-09,1.5491114486365722e-08,1.9128901921511972e-08,1.83645913800573e-08,7.396265212116704e-08,True
1.7,8.251359173112114e-06,0.1,4.5966775534873184e-08,3.235779789058143e-07,1.929886949030038e-05,3.8623999342134026e-07,7.44177014867528e-05,True
1.7,4.125679586556057e-06,0.2,1.48086322057732e-08,1.0424371132728973e-07,9.64943474515019e-06,1.2443087293337744e-07,3.72088507433764e-05,True
1.7,1.6502718346224229e-06,0.5,7.493662683045372e-09,5.2750800928861216e-08,3.8597738980600765e-06,6.296617919621874e-08,1.4883540297350562e-05,True
1.7,8.251359173112114e-07,1.0,4.619345536763248e-09,3.2517366625367525e-08,1.9298869490300383e-06,3.8814469124047e-08,7.441770148675281e-06,True
1.7,1.0314198966390143e-06,0.8,5.675187961174539e-09,3.994985136589117e-08,2.412358686287548e-06,4.768628069475856e-08,9.302212685844102e-06,True
1.7,4.125679586556057e-07,2.0,1.687610819149629e-09,1.1879747745754717e-08,9.649434745150191e-07,1.4180302709978494e-08,3.7208850743376406e-06,True
1.7,1.650271834622423e-07,5.0,7.509768149019251e-10,5.2864173556558615e-09,3.859773898060077e-07,6.31015068323084e-09,1.4883540297350565e-06,True
1.7,1.0314198966390144e-07,8.0,6.21992177412364e-10,4.378444416002797e-09,2.412358686287548e-07,5.2263455880131794e-09,9.302212685844101e-07,True
1.7,8.251359173112115e-08,10.0,6.157967763998355e-10,4.334832583003457e-09,1.9298869490300386e-07,5.174288170052544e-09,7.441770148675282e-07,True
1.7,4.1256795865560576e-08,20.0,7.66979025741824e-10,5.3990631303778866e-09,9.649434745150193e-08,6.444610708708164e-09,3.720885074337641e-07,True
1.7,1.6502718346224233e-08,50.0,1.3888949204205981e-09,9.776970562603304e-09,3.859773898060077e-08,1.1670315324145453e-08,1.4883540297350563e-07,True
1.7,1.0314198966390144e-08,80.0,2.0459050864212315e-09,1.4401920195491344e-08,2.4123586862875483e-08,1.7190902731920396e-08,9.302212685844103e-08,True
1.7,8.251359173112115e-09,100.0,2.4873054935554834e-09,1.7509109028441943e-08,1.9298869490300384e-08,2.089980961877325e-08,7.441770148675282e-08,True
1.71,8.20020896346574e-06,0.1,2.9034628576368574e-08,2.0007273257599305e-07,1.9491439657798537e-05,2.400401068621955e-07,7.495518561627768e-05,True
1.71,4.10010448173287e-06,0.2,2.452567726571469e-08,1.6900230894712434e-07,9.745719828899269e-06,2.027629241491813e-07,3.747759280813884e-05,True
1.71,1.6400417926931484e-06,0.5,2.626331512046911e-08,1.8097607857582082e-07,3.898287931559708e-06,2.171286245832668e-07,1.499103712325554e-05,True
1.71,8.200208963465742e-07,1.0,9.210073867540862e-09,6.346506693064486e-08,1.9491439657798537e-06,7.614311681509138e-08,7.495518561627769e-06,True
1.71,1.0250261204332176e-06,0.8,1.3861480493498048e-08,9.551712613056073e-08,2.436429957224817e-06,1.145980307678406e-07,9.36939820203471e-06,True
1.71,4.100104481732871e-07,2.0,2.108074005516441e-09,1.4526382717338172e-08,9.745719828899269e-07,1.7428234297077835e-08,3.7477592808138843e-06,True
1.71,1.6400417926931485e-07,5.0,8.27128037211626e-10,5.6995999160064135e-09,3.898287931559709e-07,6.838176073745011e-09,1.4991037123255542e-06,True
1.71,1.0250261204332177e-07,8.0,6.711008249741584e-10,4.624442690335132e-09,2.436429957224817e-07,5.548240898566805e-09,9.369398202034711e-07,True
1.71,8.200208963465742e-08,10.0,6.617860287218662e-10,4.560255999099083e-09,1.9491439657798537e-07,5.471232002726491e-09,7.495518561627768e-07,True
1.71,4.100104481732871e-08,20.0,8.290670992013614e-10,5.712961665405073e-09,9.745719828899269e-08,6.854207022651565e-09,3.747759280813884e-07,True
1.71,1.6400417926931486e-08,50.0,1.4986587200448063e-09,1.0327004684407998e-08,3.898287931559708e-08,1.2389970767606414e-08,1.499103712325554e-07,True
1.71,1.0250261204332178e-08,80.0,2.206386172243367e-09,1.5203835290591747e-08,2.4364299572248172e-08,1.8241017658329187e-08,9.36939820203471e-08,True
1.71,8.200208963465743e-09,100.0,2.682117814856584e-09,1.848202186908169e-08,1.9491439657798537e-08,2.2174068636758023e-08,7.495518561627769e-08,True
1.72,8.149058753819368e-06,0.1,8.264333556575638e-07,5.5771155120462665e-06,1.968400982529669e-05,6.724224288050811e-06,7.548768823132484e-05,True
1.72,4.074529376909684e-06,0.2,3.00019866193401e-07,2.024658659061408e-06,9.842004912648349e-06,2.4410932319524385e-06,3.774384411566243e-05,True
1.72,1.6298117507638737e-06,0.5,4.2442148044074484e-08,2.864172417542783e-07,3.936801965059339e-06,3.4532793329468017e-07,1.5097537646264973e-05,True
1.72,8.149058753819368e-07,1.0,1.1162593354187114e-08,7.532981591814789e-08,1.9684009825296696e-06,9.082375588547869e-08,7.548768823132487e-06,True
1.72,1.018632344227421e-06,0.8,1.803739340268879e-08,1.2172382183554953e-07,2.4605012281620867e-06,1.46760144639834e-07,9.435961028915607e-06,True
1.72,4.074529376909684e-07,2.0,2.310624292679453e-09,1.5593052358057453e-08,9.842004912648348e-07,1.8800252776623523e-08,3.7743844115662433e-06,True
1.72,1.6298117507638738e-07,5.0,8.63422980330102e-10,5.826736861588531e-09,3.9368019650593393e-07,7.025188099501842e-09,1.5097537646264973e-06,True
1.72,1.018632344227421e-07,8.0,6.94143348959573e-10,4.68436760516026e-09,2.460501228162087e-07,5.6478547659164435e-09,9.435961028915608e-07,True
1.72,8.149058753819369e-08,10.0,6.817945717455639e-10,4.6010329279190975e-09,1.9684009825296696e-07,5.5473796978402035e-09,7.548768823132486e-07,True
1.72,4.0745293769096846e-08,20.0,8.79839684267713e-10,5.937523597821209e-09,9.842004912648348e-08,7.1587616037551765e-09,3.774384411566243e-07,True
1.72,1.6298117507638742e-08,50.0,1.582731956729776e-09,1.0680932572313201e-08,3.93680196505934e-08,1.2877801448912441e-08,1.5097537646264977e-07,True
1.72,1.0186323442274212e-08,80.0,2.3271355564584183e-09,1.570447722337147e-08,2.460501228162087e-08,1.8934595661223803e-08,9.435961028915608e-08,True
1.72,8.149058753819371e-09,100.0,2.827500157237033e-09,1.908114535707824e-08,1.9684009825296698e-08,2.300578153290168e-08,7.548768823132487e-08,True
1.73,8.09815252298644e-06,0.1,9.468722340670316e-07,6.232740193483459e-06,1.987657999279485e-05,7.584055422741349e-06,7.601518711523959e-05,True
1.73,4.04907626149322e-06,0.2,2.453410128928594e-07,1.6149452240237683e-06,9.938289996397424e-06,1.9650801579204647e-06,3.8007593557619786e-05,True
1.73,1.6196305045972885e-06,0.5,4.6003629656510095e-08,3.028166433550315e-07,3.97531599855897e-06,3.684700685156441e-07,1.5203037423047918e-05,True
1.73,8.098152522986441e-07,1.0,1.0440146055036065e-08,6.872175104720044e-08,1.987657999279485e-06,8.36212568646328e-08,7.601518711523959e-06,True
1.73,1.012269065373305e-06,0.8,1.7030013725651222e-08,1.1209923284742468e-07,2.4845724990993563e-06,1.364033744981917e-07,9.501898389404948e-06,True
1.73,4.049076261493221e-07,2.0,2.4599742032979437e-09,1.6192659938893222e-08,9.938289996397426e-07,1.9703377103150804e-08,3.8007593557619796e-06,True
1.73,1.6196305045972885e-07,5.0,9.131793576326991e-10,6.010958481409864e-09,3.97531599855897e-07,7.314189401713358e-09,1.5203037423047918e-06,True
1.73,1.0122690653733053e-07,8.0,7.243665092296702e-10,4.768107136796092e-09,2.4845724990993564e-07,5.801876488424511e-09,9.501898389404949e-07,True
1.73,8.098152522986441e-08,10.0,7.075362032129971e-10,4.65732247018043e-09,1.987657999279485e-07,5.667072690171929e-09,7.601518711523959e-07,True
1.73,4.0490762614932214e-08,20.0,9.048565606122084e-10,5.9561740768772634e-09,9.938289996397425e-08,7.247527235895578e-09,3.8007593557619794e-07,True
1.73,1.619630504597288e-08,50.0,1.618510808497281e-09,1.0653768277034806e-08,3.97531599855897e-08,1.296360293640242e-08,1.5203037423047917e-07,True
1.73,1.0122690653733052e-08,80.0,2.3761407967576835e-09,1.5640830638486116e-08,2.4845724990993563e-08,1.9031906150044863e-08,9.501898389404949e-08,True
1.73,8.09815252298644e-09,100.0,2.8855616658281062e-09,1.8994068606418468e-08,1.987657999279485e-08,2.3112156859199833e-08,7.601518711523959e-08,True
1.74,8.047331390322531e-06,0.1,9.942522315592736e-07,6.37790118036959e-06,2.002814055673424e-05,7.856937170600034e-06,7.638126206988405e-05,True
1.74,4.023665695161266e-06,0.2,3.448912609671859e-07,2.212398736055172e-06,1.001407027836712e-05,2.7254542480216223e-06,3.8190631034942025e-05,True
1.74,1.6094662780645065e-06,0.5,5.065141461251285e-08,3.2491726625335333e-07,4.005628111346848e-06,4.0026561628974403e-07,1.5276252413976813e-05,True
1.74,8.047331390322533e-07,1.0,1.1120112390443026e-08,7.133298341168563e-08,2.002814055673424e-06,8.787511016666314e-08,7.638126206988406e-06,True
1.74,1.0059164237903164e-06,0.8,1.8059304969181663e-08,1.1584632030341236e-07,2.50351756959178e-06,1.427110948144815e-07,9.547657758735506e-06,True
1.74,4.023665695161266e-07,2.0,2.480776957830568e-09,1.5913618079355556e-08,1.001407027836712e-06,1.9603987874766027e-08,3.819063103494203e-06,True
1.74,1.6094662780645066e-07,5.0,8.538485700717713e-10,5.4772437315801824e-09,4.005628111346848e-07,6.7474171596673415e-09,1.527625241397681e-06,True
1.74,1.0059164237903168e-07,8.0,6.638004825691738e-10,4.258128618598371e-09,2.50351756959178e-07,5.245589116939344e-09,9.547657758735508e-07,True
1.74,8.047331390322533e-08,10.0,6.438069464306114e-10,4.12987464672856e-09,2.002814055673424e-07,5.087593034785777e-09,7.638126206988405e-07,True
1.74,4.0236656951612665e-08,20.0,8.37512553804062e-10,5.372451915047909e-09,1.001407027836712e-07,6.618324109273074e-09,3.8190631034942027e-07,True
1.74,1.6094662780645067e-08,50.0,1.4914061984138427e-09,9.567030428844553e-09,4.0056281113468486e-08,1.1785625845067498e-08,1.5276252413976814e-07,True
1.74,1.0059164237903166e-08,80.0,2.1872342976321267e-09,1.4030608899650377e-08,2.50351756959178e-08,1.7284308657699613e-08,9.547657758735507e-08,True
1.74,8.047331390322533e-09,100.0,2.655226975819489e-09,1.7032675135835196e-08,2.0028140556734243e-08,2.0982554386605216e-08,7.638126206988407e-08,True
1.75,7.996510257658623e-06,0.1,3.525620752614321e-07,2.205424950091422e-06,2.00342331884465e-05,2.7685924374803164e-06,7.618995501694897e-05,True
1.75,3.998255128829312e-06,0.2,1.4363365146601133e-07,8.984892614470312e-07,1.001711659422325e-05,1.1279234753811995e-06,3.8094977508474485e-05,True
1.75,1.599302051531725e-06,0.5,3.3377625431652866e-08,2.087911691783312e-07,4.0068466376893e-06,2.6210715171959885e-07,1.5237991003389795e-05,True
1.75,7.996510257658625e-07,1.0,7.770555001213584e-09,4.860810926140141e-08,2.00342331884465e-06,6.102045943379495e-08,7.618995501694897e-06,True
1.75,9.99563782207328e-07,0.8,1.2107827823827066e-08,7.573958587088127e-08,2.5042791485558125e-06,9.50801090063484e-08,9.523744377118621e-06,True
1.75,3.9982551288293124e-07,2.0,2.138541910324488e-09,1.33774844680855e-08,1.001711659422325e-06,1.679349928879539e-08,3.8094977508474486e-06,True
1.75,1.599302051531725e-07,5.0,7.833191008923415e-10,4.899992399097763e-09,4.006846637689301e-07,6.151232622670174e-09,1.5237991003389799e-06,True
1.75,9.995637822073281e-08,8.0,6.183441634278833e-10,3.8680043642131426e-09,2.504279148555813e-07,4.8557207219667325e-09,9.523744377118624e-07,True
1.75,7.996510257658626e-08,10.0,6.033322413744285e-10,3.774098440211059e-09,2.0034233188446504e-07,4.737835399677261e-09,7.618995501694899e-07,True
1.75,3.9982551288293124e-08,20.0,7.785834214613691e-10,4.870368720586801e-09,1.0017116594223252e-07,6.114044373624386e-09,3.8094977508474497e-07,True
1.75,1.5993020515317252e-08,50.0,1.398108114680797e-09,8.745757798129271e-09,4.0068466376893e-08,1.0979035536408292e-08,1.5237991003389795e-07,True
